1.3150 44.9317 0.1760
1.1920 44.669 0.3418
1.3500 44.525 0.2468
1.2310 44.5702 0.4136
1.4150 44.7239 0.4603
1.1880 44.4585 0.3620
1.2120 45.0988 0.3113
