1.3000 44.8181 0.1307
1.3400 44.802 0.1902
1.1400 44.3681 0.1018
1.3070 45.0093 0.2739
1.2300 45.0513 0.2075
1.2300 44.8716 0.1433
1.3700 45.0124 0.1543
1.1400 44.5815 0.2841
1.3900 44.685 0.1890
1.3050 44.6707 0.3476
1.2650 44.7086 0.2374
